smiles,score
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cc(OC)cc(OC)c1)[S@](=O)C(C)(C)C,0.7695780091064616
C=CCN([C@H](CP(c1ccc(C)cc1)c1ccc(C)cc1)c1ccc2ccccc2c1)[S@](=O)C(C)(C)C,0.7682863633948175
CN([C@H](CP(C1CCCCC1)C1CCCCC1)c1ccc(F)cc1)[S@](=O)C(C)(C)C,0.7682024925584304
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)c1c(OC)cccc1OC)[S@](=O)C(C)(C)C,0.7664513424397945
Cc1cc(C)cc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c1,0.7660272203501087
CP(C)C[C@H](C1CCCCC1)N(Cc1ccccc1)[S@](=O)C(C)(C)C,0.7651503854853658
CP(C)C[C@H](Cc1ccccc1)N(C1CCCCC1)[S@](=O)C(C)(C)C,0.7644452349836935
CC(C)(C)[S@@](=O)N(Cc1ccc(F)cc1)[C@H](CP(Cc1ccccc1)Cc1ccccc1)c1ccc(F)cc1,0.763934856845333
CC(C)(C)P(C[C@H](c1ccc2ccccc2c1)N(Cc1ccc(F)cc1)[S@](=O)C(C)(C)C)C(C)(C)C,0.7560416355048438
CP(C)C[C@H](C1CCCCC1)N(Cc1ccc(F)cc1)[S@](=O)C(C)(C)C,0.7560321364954924
COc1ccc(P(C[C@H](c2ccccn2)N(Cc2ccc(C#N)cc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.7509470947307195
COc1ccc(CN([C@H](CP(C(C)(C)C)C(C)(C)C)c2cc(C)cc(C)c2)[S@](=O)C(C)(C)C)cc1,0.7508899687644776
COc1ccc(P(C[C@H](c2ccncc2)N(Cc2ccc(C#N)cc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.7499857419455735
C=CCN([C@H](CP(c1ccc(C)cc1)c1ccc(C)cc1)c1cc(OC)cc(OC)c1)[S@](=O)C(C)(C)C,0.7477102931856031
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@H](CP(Cc1ccccc1)Cc1ccccc1)c1cc(F)cc(F)c1,0.7462766447871211
Cc1ccc(P(C[C@H](c2ccccc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.7415034035201558
CC(C)(C)[S@@](=O)N(Cc1ccncc1)[C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccco1,0.7409018068184884
C=CCN([C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccccc1)[S@](=O)C(C)(C)C,0.7211703407472033
COc1ccc(P(C[C@H](c2cc(OC)cc(OC)c2)N(Cc2cccs2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.7020762251436112
CC(C)(C)[S@@](=O)N(C1CCCCC1)[C@H](CP(Cc1ccccc1)Cc1ccccc1)c1c2ccccc2cc2ccccc12,0.7007321396167456
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)c1ccc(OC)cc1)[S@](=O)C(C)(C)C,0.6995226180116141
Cc1ccc(P(C[C@H](c2c3ccccc3cc3ccccc23)N(C2CCCCC2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.69611835184202
COc1ccc(P(C[C@H](c2c(OC)cccc2OC)N(Cc2cccs2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6951881590550066
COc1ccc([C@@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)N(C)[S@](=O)C(C)(C)C)cc1,0.6913321962606221
COc1ccc(P(C[C@H](c2ccsc2)N(C2CCCCC2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6903545377463087
Cc1ccc([C@@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)N(Cc2ccsc2)[S@](=O)C(C)(C)C)cc1,0.6840301254057675
CC(C)(C)[S@@](=O)N(Cc1cccs1)[C@H](CP(c1ccccc1)c1ccccc1)c1c2ccccc2cc2ccccc12,0.6839119171511461
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)c1cc(C)cc(C)c1)[S@](=O)C(C)(C)C,0.6729478607300605
Cc1ccc(P(C[C@H](c2cccc3ccccc23)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6589765675320851
COc1cccc(OC)c1[C@@H](CP(c1ccccc1)c1ccccc1)N(C)[S@](=O)C(C)(C)C,0.654803642481084
COc1ccc(CN([C@H](CP(c2ccc(OC)cc2)c2ccc(OC)cc2)c2cccs2)[S@](=O)C(C)(C)C)cc1,0.6512261644088353
COc1ccc([C@@H](CP(c2ccc(OC)cc2)c2ccc(OC)cc2)N(Cc2cccs2)[S@](=O)C(C)(C)C)cc1,0.649188451679087
CC(C)(C)[S@@](=O)N(Cc1ccc2ccccc2c1)[C@H](CP(c1ccc(C#N)cc1)c1ccc(C#N)cc1)c1ccccc1,0.6485176734948855
COc1ccc(CN([C@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)c2ccc(OC)cc2)[S@](=O)C(C)(C)C)cc1,0.6462908026498113
COc1ccc(P(C[C@H](c2ccc(C)cc2)N(C)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6433403529936683
C=CCN([C@H](CP(c1ccccc1)c1ccccc1)c1c2ccccc2cc2ccccc12)[S@](=O)C(C)(C)C,0.6417392873245024
COc1cccc(OC)c1CN([C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccccc1)[S@](=O)C(C)(C)C,0.6416123628493953
COc1cc(OC)cc([C@@H](CP(c2ccccc2)c2ccccc2)N(C)[S@](=O)C(C)(C)C)c1,0.6401984577519532
COc1ccc(P(C[C@H](c2ccccc2)N(Cc2c3ccccc3cc3ccccc23)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6391915205985292
COc1ccc(CN([C@H](CP(c2ccc3ccccc3c2)c2ccc3ccccc3c2)c2ccc(OC)cc2)[S@](=O)C(C)(C)C)cc1,0.6388218795728883
C=CCN([C@H](CP(c1ccc2ccccc2c1)c1ccc2ccccc2c1)c1ccc(OC)cc1)[S@](=O)C(C)(C)C,0.6387490895989133
Cc1ccc([C@@H](CP(C(C)(C)C)C(C)(C)C)N(Cc2c3ccccc3cc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6373209242318174
Cc1ccc([C@@H](CP(Cc2ccccc2)Cc2ccccc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6364565514408189
Cc1ccc(CN([C@H](CP(Cc2ccccc2)Cc2ccccc2)c2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6363377720384032
CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1cccnc1)[S@](=O)C(C)(C)C,0.6320255417034096
COc1ccc([C@@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)N(Cc2c(OC)cccc2OC)[S@](=O)C(C)(C)C)cc1,0.6312666726437886
COc1cc(CN([C@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)c2ccccc2)[S@](=O)C(C)(C)C)cc(OC)c1,0.6309394180344264
COc1ccc(P(C[C@H](c2ccc(C)cc2)N(Cc2c3ccccc3cc3ccccc23)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6305942551100492
CC(C)(C)[S@@](=O)N(Cc1ccc(C#N)cc1)[C@H](CP(c1ccc(F)cc1)c1ccc(F)cc1)c1ccc2ccccc2c1,0.6299396612548291
COc1ccc(P(C[C@H](c2ccc(F)cc2)N(Cc2c3ccccc3cc3ccccc23)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6286462932908464
CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1ccco1)[S@](=O)C(C)(C)C,0.6237125871279001
COc1cc(CN([C@H](CP(c2ccc3ccccc3c2)c2ccc3ccccc3c2)c2ccccc2)[S@](=O)C(C)(C)C)cc(OC)c1,0.6234704949575033
C=CCN([C@H](CP(c1ccc(OC)cc1)c1ccc(OC)cc1)C(C)C)[S@](=O)C(C)(C)C,0.6225944814569605
COc1cc(CN([C@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)c2ccc(C)cc2)[S@](=O)C(C)(C)C)cc(OC)c1,0.6224626211965174
COc1cccc(OC)c1CN([C@H](CP(c1ccc2ccccc2c1)c1ccc2ccccc2c1)c1ccccc1)[S@](=O)C(C)(C)C,0.6217818795728879
COc1cccc(OC)c1CN([C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccc(C)cc1)[S@](=O)C(C)(C)C,0.6207986571313854
COc1cccc(OC)c1CN([C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccc(F)cc1)[S@](=O)C(C)(C)C,0.6188506953121827
COc1ccc(P(C[C@H](c2cccs2)N(Cc2ccc(F)cc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6180051290614866
Cc1ccc([C@@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)N(Cc2cccn2C)[S@](=O)C(C)(C)C)cc1,0.6155250115746462
COc1ccc([C@@H](CP(c2ccc(C#N)cc2)c2ccc(C#N)cc2)N(Cc2cccc3ccccc23)[S@](=O)C(C)(C)C)cc1,0.6143750917742876
COc1ccc(P(C[C@H](c2ccc(C#N)cc2)N(Cc2cc(F)cc(F)c2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6142401808008568
COc1ccc(P(C[C@H](c2cc(F)cc(F)c2)N(Cc2ccc(C#N)cc2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6136729500316259
COc1ccc(P(C[C@H](c2cccs2)N(Cc2cc(OC)cc(OC)c2)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6131877665501018
CN([C@H](CP(c1ccccc1)c1ccccc1)c1ccccc1)[S@](=O)C(C)(C)C,0.6123522492069362
Cc1ccc([C@@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)N(C2CCCCC2)[S@](=O)C(C)(C)C)cc1,0.6118502728010011
Cc1ccc(P(C[C@H](c2ccc(C#N)cc2)N(Cc2cc(C)cc(C)c2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.611669841151868
COc1ccc(P(C[C@H](c2cccs2)N(Cc2c(OC)cccc2OC)[S@](=O)C(C)(C)C)c2ccc(OC)cc2)cc1,0.6112558760677029
Cc1ccc(P(C[C@H](c2c(C)cccc2C)N(Cc2ccc(C#N)cc2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6111694362935682
Cc1ccc(P(C[C@H](c2cc(C)cc(C)c2)N(Cc2ccc(C#N)cc2)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6108968856862812
Cc1ccc(P(C[C@H](c2ccc(C#N)cc2)N(Cc2c(C)cccc2C)[S@](=O)C(C)(C)C)c2ccc(C)cc2)cc1,0.6078951852814224
COc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(C)[S@](=O)C(C)(C)C)cc1,0.6072897667765982
CC(C)(C)[S@@](=O)N(Cc1ccccc1)[C@@H](Cc1ccccc1)CP(c1ccccc1)c1ccccc1,0.606711667730514
Cc1cc(C)cc(P(C[C@H](c2ccccc2)N(Cc2ccc(C#N)cc2)[S@](=O)C(C)(C)C)c2cc(C)cc(C)c2)c1,0.6062647399372929
Cc1cc(C)cc(P(C[C@H](c2ccc(C#N)cc2)N(Cc2ccccc2)[S@](=O)C(C)(C)C)c2cc(C)cc(C)c2)c1,0.6061510557267666
Cc1ccc([C@@H](CP(c2ccc3ccccc3c2)c2ccc3ccccc3c2)N(Cc2cccs2)[S@](=O)C(C)(C)C)cc1,0.6056171331477007
CC(C)[C@@H](CP(c1ccccc1)c1ccccc1)N(Cc1cccn1C)[S@](=O)C(C)(C)C,0.6054680308996064
Cc1ccc([C@@H](CP(c2ccccc2)c2ccccc2)N(C)[S@](=O)C(C)(C)C)cc1,0.6043418206917662
C=CCN([C@H](CP(c1cccc2ccccc12)c1cccc2ccccc12)c1ccc(OC)cc1)[S@](=O)C(C)(C)C,0.6034371056936356
COc1ccc(CN([C@H](CP(c2cccc3ccccc23)c2cccc3ccccc23)c2cccs2)[S@](=O)C(C)(C)C)cc1,0.6028049102453102
COc1ccc(CN([C@H](CP(c2ccccc2)c2ccccc2)c2ccccc2)[S@](=O)C(C)(C)C)cc1,0.6025237425659317
